CODIGO SINADA,MEDIO DE RECEPCION,DEPARTAMENTO,PROVINCIA,DISTRITO,FECHA DE REGISTRO,ACTIVIDAD ECONOMICA,AGUA,AIRE,SUELO,FAUNA,FLORA,POBLACION,EFLUENTES,RESIDUOS SOLIDOS,GASES/HUMO,MATERIAL PARTICULADO,TALA,RADIACION NO IONIZANTE,FUENTE VISUAL,FUENTE SONORA,INDIRECTA/DIRECTA/MIXTA,ESTADO
SC-0479-2019,WEB,ICA,ICA,ICA,28/05/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0478-2019,TRA. DOCUMENTARIO,CUSCO,CHUMBIVILCAS,QUIÑOTA,28/05/2019,MINERIA,1,1,1,0,0,0,1,0,0,1,0,0,0,0,MIXTA,CERRADA
SC-0477-2019,TRA. DOCUMENTARIO,LA LIBERTAD,TRUJILLO,LA ESPERANZA,28/05/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0476-2019,TRA. DOCUMENTARIO,MOQUEGUA,MARISCAL NIETO,SAMEGUA,28/05/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0475-2019,TRA. DOCUMENTARIO,CALLAO,CALLAO,CALLAO,28/05/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0474-2019,WEB,PIURA,TALARA,EL ALTO,28/05/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0487-2019,WEB,LIMA,LIMA,CARABAYLLO,29/05/2019,CONSTRUCCION,0,1,0,0,0,0,0,0,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0486-2019,WEB,LIMA,LIMA,CARABAYLLO,29/05/2019,INFRAESTRUCTURA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0485-2019,WEB,AREQUIPA,AREQUIPA,AREQUIPA,29/05/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0484-2019,TRA. DOCUMENTARIO,LIMA,LIMA,PUEBLO LIBRE,29/05/2019,COMERCIO,0,0,0,0,0,1,0,0,1,0,0,0,0,1,INDIRECTA,CERRADA
SC-0502-2019,TRA. DOCUMENTARIO,ANCASH,SANTA,COISHCO,30/05/2019,PESQUERIA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0501-2019,TRA. DOCUMENTARIO,LIMA,LIMA,SANTA ANITA,30/05/2019,ELECTRICIDAD,0,0,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
SC-0500-2019,TRA. DOCUMENTARIO,LAMBAYEQUE,LAMBAYEQUE,PACORA,30/05/2019,TRANSPORTE,0,1,1,0,0,0,0,1,1,1,0,0,0,0,INDIRECTA,CERRADA
SC-0499-2019,TRA. DOCUMENTARIO,LIMA,LIMA,ATE,30/05/2019,INDUSTRIA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
SC-0498-2019,TRA. DOCUMENTARIO,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,30/05/2019,INDUSTRIA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,DIRECTA,CERRADA
SC-0497-2019,TRA. DOCUMENTARIO,PIURA,PAITA,LA HUACA,30/05/2019,AGRICULTURA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,DIRECTA,CERRADA
SC-0496-2019,WEB,LIMA,LIMA,SAN MARTIN DE PORRES,30/05/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0495-2019,WEB,PASCO,PASCO,TICLACAYAN,30/05/2019,ELECTRICIDAD,1,0,0,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0494-2019,WEB,AREQUIPA,AREQUIPA,SOCABAYA,30/05/2019,COMERCIO,0,1,0,0,0,0,0,0,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0493-2019,WEB,PASCO,PASCO,SIMON BOLIVAR,30/05/2019,MINERIA,0,1,0,0,0,0,0,0,1,1,0,0,0,0,DIRECTA,CERRADA
SC-0492-2019,WEB,LIMA,LIMA,VILLA EL SALVADOR,30/05/2019,TRANSPORTE,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0491-2019,WEB,AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES,30/05/2019,COMERCIO,1,0,0,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0490-2019,PERSONAL,LIMA,LIMA,PUENTE PIEDRA,30/05/2019,TRANSPORTE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
ODCJ-0009-2019,TELEFONO,CAJAMARCA,CAJAMARCA,CAJAMARCA,30/05/2019,INDUSTRIA,0,1,0,0,0,1,0,0,0,1,0,0,0,1,DIRECTA,CERRADA
SC-0511-2019,TRA. DOCUMENTARIO,CUSCO,CHUMBIVILCAS,VELILLE,31/05/2019,MINERIA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0510-2019,TRA. DOCUMENTARIO,TACNA,TACNA,INCLAN,31/05/2019,AGRICULTURA,0,0,1,0,0,1,1,0,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0508-2019,WEB,LIMA,HUAURA,VEGUETA,31/05/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0507-2019,WEB,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,31/05/2019,SANEAMIENTO,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0506-2019,WEB,LIMA,LIMA,PACHACAMAC,31/05/2019,INFRAESTRUCTURA,0,1,0,0,0,0,0,1,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0504-2019,WEB,CALLAO,CALLAO,CALLAO,31/05/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0503-2019,WEB,LIMA,LIMA,INDEPENDENCIA,31/05/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
ODPI-0002-2019,TELEFONO,PIURA,TALARA,PARIÑAS,31/05/2019,INFRAESTRUCTURA,0,1,1,0,0,1,0,1,1,1,0,0,1,0,DIRECTA,CERRADA
ODLL-0018-2019,TELEFONO,LA LIBERTAD,TRUJILLO,TRUJILLO,31/05/2019,COMERCIO,0,1,0,0,0,1,1,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0515-2019,TRA. DOCUMENTARIO,HUANUCO,HUANUCO,HUANUCO,3/06/2019,COMERCIO,1,0,0,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0514-2019,TRA. DOCUMENTARIO,HUANUCO,HUANUCO,HUANUCO,3/06/2019,COMERCIO,1,0,0,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0513-2019,TRA. DOCUMENTARIO,HUANUCO,HUANUCO,PILLCO MARCA,3/06/2019,COMERCIO,1,0,1,0,0,0,1,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0512-2019,TRA. DOCUMENTARIO,LIMA,LIMA,LIMA,3/06/2019,INDUSTRIA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
ODPI-0003-2019,PERSONAL,PIURA,PIURA,CASTILLA,4/06/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
ODUC-0007-2019,PERSONAL,UCAYALI,CORONEL PORTILLO,CALLERIA,4/06/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0522-2019,WEB,LIMA,LIMA,LOS OLIVOS,5/06/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0521-2019,WEB,PASCO,PASCO,CHAUPIMARCA,5/06/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0520-2019,WEB,LIMA,LIMA,VILLA EL SALVADOR,5/06/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0519-2019,TRA. DOCUMENTARIO,LIMA,CAÑETE,CERRO AZUL,5/06/2019,PESQUERIA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0518-2019,WEB,LA LIBERTAD,TRUJILLO,SALAVERRY,5/06/2019,MINERIA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0517-2019,WEB,LIMA,LIMA,SAN JUAN DE MIRAFLORES,5/06/2019,TELECOMUNICACIONES,0,1,0,0,0,0,0,0,1,0,0,0,0,0,INDIRECTA,CERRADA
ODCH-0007-2019,PERSONAL,ANCASH,SANTA,NUEVO CHIMBOTE,5/06/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0516-2019,WEB,LIMA,LIMA,LURIN,5/06/2019,INDUSTRIA,1,0,1,0,1,0,0,1,0,0,1,0,0,0,MIXTA,CERRADA
SC-0537-2019,TRA. DOCUMENTARIO,UCAYALI,CORONEL PORTILLO,YARINACOCHA,6/06/2019,INDUSTRIA,0,1,0,0,0,1,0,0,1,1,0,0,0,1,DIRECTA,CERRADA
SC-0536-2019,TRA. DOCUMENTARIO,LIMA,LIMA,SAN JUAN DE LURIGANCHO,6/06/2019,MINERIA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0535-2019,TRA. DOCUMENTARIO,ICA,ICA,ICA,6/06/2019,AGRICULTURA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0534-2019,WEB,LIMA,LIMA,SANTIAGO DE SURCO,6/06/2019,SANEAMIENTO,0,1,1,0,0,0,1,0,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0533-2019,WEB,LIMA,LIMA,CHORRILLOS,6/06/2019,INFRAESTRUCTURA,1,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0532-2019,WEB,APURIMAC,ABANCAY,CIRCA,6/06/2019,SANEAMIENTO,0,0,1,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
ODCU-0005-2019,PERSONAL,CUSCO,CUSCO,CUSCO,6/06/2019,INDUSTRIA,0,1,0,0,0,1,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
ODAN-0003-2019,PERSONAL,ANCASH,HUARAZ,HUARAZ,6/06/2019,AGRICULTURA,1,1,0,0,0,1,1,0,1,0,0,0,1,0,MIXTA,CERRADA
ODTU-0008-2019,TELEFONO,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,6/06/2019,TURISMO,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0530-2019,WEB,SAN MARTIN,MARISCAL CACERES,JUANJUI,6/06/2019,GANADERIA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0529-2019,WEB,SAN MARTIN,PICOTA,PUCACACA,6/06/2019,GANADERIA,0,1,1,0,0,0,0,1,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0528-2019,WEB,LIMA,LIMA,LURIGANCHO,6/06/2019,FORESTAL,0,0,0,0,1,0,0,0,0,0,1,0,0,0,INDIRECTA,CERRADA
SC-0527-2019,TRA. DOCUMENTARIO,CUSCO,LA CONVENCION,PICHARI,6/06/2019,TRANSPORTE,1,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0526-2019,TRA. DOCUMENTARIO,CAJAMARCA,JAEN,BELLAVISTA,6/06/2019,AGRICULTURA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,INDIRECTA,CERRADA
SC-0525-2019,WEB,PASCO,OXAPAMPA,HUANCABAMBA,6/06/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0524-2019,WEB,AREQUIPA,AREQUIPA,YURA,6/06/2019,INDUSTRIA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,DIRECTA,CERRADA
SC-0523-2019,TRA. DOCUMENTARIO,HUANUCO,LEONCIO PRADO,LUYANDO,6/06/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0540-2019,TRA. DOCUMENTARIO,ANCASH,RECUAY,RECUAY,7/06/2019,MINERIA,1,0,1,0,0,0,0,1,0,1,0,0,0,0,MIXTA,CERRADA
SC-0539-2019,WEB,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,7/06/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0538-2019,TRA. DOCUMENTARIO,AREQUIPA,AREQUIPA,CERRO COLORADO,7/06/2019,COMERCIO,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0550-2019,TRA. DOCUMENTARIO,LIMA,LIMA,PUNTA HERMOSA,10/06/2019,MINERIA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0549-2019,TRA. DOCUMENTARIO,PUNO,SAN ANTONIO DE PUTINA,ANANEA,10/06/2019,MINERIA,1,0,1,0,0,0,1,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0548-2019,WEB,JUNIN,SATIPO,RIO NEGRO,10/06/2019,FORESTAL,0,0,0,0,1,0,0,0,0,0,1,0,0,0,INDIRECTA,CERRADA
SC-0547-2019,WEB,LIMA,LIMA,LURIGANCHO,10/06/2019,INFRAESTRUCTURA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0546-2019,WEB,LIMA,CAÑETE,CHILCA,10/06/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0545-2019,WEB,APURIMAC,ABANCAY,ABANCAY,10/06/2019,SANEAMIENTO,0,0,1,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0544-2019,WEB,LIMA,LIMA,SAN MARTIN DE PORRES,10/06/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0543-2019,TRA. DOCUMENTARIO,AREQUIPA,CAMANA,QUILCA,10/06/2019,INFRAESTRUCTURA,1,0,1,0,0,0,0,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0542-2019,WEB,LIMA,LIMA,VILLA EL SALVADOR,10/06/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0541-2019,WEB,LIMA,LIMA,ATE,10/06/2019,COMERCIO,0,1,0,0,0,0,0,0,1,0,0,0,0,0,INDIRECTA,CERRADA
ODMO-0005-2019,TELEFONO,MOQUEGUA,ILO,ILO,10/06/2019,INFRAESTRUCTURA,0,1,1,0,0,1,0,0,1,1,0,0,0,0,DIRECTA,CERRADA
SC-0551-2019,WEB,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,11/06/2019,INDUSTRIA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0554-2019,TRA. DOCUMENTARIO,TUMBES,TUMBES,TUMBES,12/06/2019,GANADERIA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0553-2019,TRA. DOCUMENTARIO,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,12/06/2019,COMERCIO,0,1,0,0,0,0,0,0,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0552-2019,TRA. DOCUMENTARIO,PUNO,PUNO,PUNO,12/06/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0564-2019,WEB,ICA,PISCO,SAN ANDRES,13/06/2019,PESQUERIA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0563-2019,WEB,LIMA,LIMA,CHORRILLOS,13/06/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0562-2019,WEB,LIMA,LIMA,PUENTE PIEDRA,13/06/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0561-2019,WEB,LIMA,LIMA,LURIGANCHO,13/06/2019,INDUSTRIA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,DIRECTA,CERRADA
SC-0560-2019,WEB,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,13/06/2019,INDUSTRIA,0,1,0,0,0,1,0,0,1,0,0,0,0,1,DIRECTA,CERRADA
ODCH-0008-2019,PERSONAL,ANCASH,SANTA,CHIMBOTE,13/06/2019,PESQUERIA,0,1,0,0,0,1,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0559-2019,TRA. DOCUMENTARIO,CUSCO,CHUMBIVILCAS,QUIÑOTA,13/06/2019,MINERIA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0558-2019,TRA. DOCUMENTARIO,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,13/06/2019,COMERCIO,0,1,0,0,0,0,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0557-2019,TRA. DOCUMENTARIO,JUNIN,HUANCAYO,EL TAMBO,13/06/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,1,0,0,0,0,DIRECTA,CERRADA
SC-0556-2019,WEB,PIURA,TALARA,LOBITOS,13/06/2019,HIDROCARBUROS,0,0,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0555-2019,TRA. DOCUMENTARIO,AYACUCHO,LUCANAS,CHAVIÑA,13/06/2019,MINERIA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0566-2019,WEB,APURIMAC,AYMARAES,SAÑAYCA,14/06/2019,HIDROCARBUROS,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0565-2019,WEB,JUNIN,JAUJA,SAN LORENZO,14/06/2019,AGRICULTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0574-2019,WEB,LIMA,LIMA,LA VICTORIA,17/06/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0573-2019,WEB,JUNIN,CONCEPCION,MATAHUASI,17/06/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0572-2019,TRA. DOCUMENTARIO,LORETO,LORETO,URARINAS,17/06/2019,HIDROCARBUROS,1,0,1,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0571-2019,TRA. DOCUMENTARIO,APURIMAC,COTABAMBAS,MARA,17/06/2019,TRANSPORTE,0,1,0,0,0,1,0,0,0,1,0,0,0,0,MIXTA,CERRADA
SC-0570-2019,TRA. DOCUMENTARIO,PASCO,PASCO,PALLANCHACRA,17/06/2019,MINERIA,1,0,1,0,0,0,1,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0569-2019,TRA. DOCUMENTARIO,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,17/06/2019,INDUSTRIA,0,1,0,0,0,1,0,0,0,1,0,0,0,1,DIRECTA,CERRADA
SC-0568-2019,TRA. DOCUMENTARIO,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,17/06/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,1,0,0,0,0,DIRECTA,CERRADA
SC-0567-2019,TRA. DOCUMENTARIO,LIMA,HUAROCHIRI,RICARDO PALMA,17/06/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
ODAN-0004-2019,PERSONAL,ANCASH,CASMA,YAUTAN,17/06/2019,TRANSPORTE,1,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0576-2019,WEB,ANCASH,HUARI,SAN MARCOS,18/06/2019,MINERIA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0575-2019,WEB,ICA,ICA,ICA,18/06/2019,TRANSPORTE,0,1,1,0,0,0,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0578-2019,TRA. DOCUMENTARIO,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,19/06/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
ODIC-0011-2019,TELEFONO,ICA,NAZCA,MARCONA,20/06/2019,MINERIA,0,0,1,0,0,1,1,0,0,0,0,0,0,0,MIXTA,CERRADA
ODMO-0006-2019,PERSONAL,MOQUEGUA,MARISCAL NIETO,CARUMAS,20/06/2019,MINERIA,1,1,0,1,1,0,0,0,0,1,0,0,0,1,MIXTA,CERRADA
OELC-0003-2019,PERSONAL,CUSCO,LA CONVENCION,ECHARATI,20/06/2019,HIDROCARBUROS,0,1,0,1,1,1,0,0,1,0,0,0,0,1,DIRECTA,CERRADA
OEPI-0003-2019,PERSONAL,JUNIN,CHANCHAMAYO,SAN RAMON,20/06/2019,INFRAESTRUCTURA,1,1,1,0,0,1,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0583-2019,WEB,LIMA,LIMA,SAN MARTIN DE PORRES,20/06/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0582-2019,WEB,LAMBAYEQUE,CHICLAYO,CHICLAYO,20/06/2019,AGRICULTURA,0,0,1,0,1,0,0,0,0,0,1,0,0,0,DIRECTA,CERRADA
SC-0581-2019,WEB,LIMA,LIMA,CHORRILLOS,20/06/2019,INDUSTRIA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0580-2019,WEB,LIMA,LIMA,LOS OLIVOS,20/06/2019,CONSTRUCCION,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,EN SEGUIMIENTO
ODTU-0010-2019,PERSONAL,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,20/06/2019,CONSTRUCCION,1,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
ODTU-0009-2019,TELEFONO,TUMBES,TUMBES,TUMBES,20/06/2019,SANEAMIENTO,0,1,1,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0579-2019,WEB,APURIMAC,ABANCAY,ABANCAY,20/06/2019,HIDROCARBUROS,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0586-2019,TRA. DOCUMENTARIO,ICA,ICA,LOS AQUIJES,21/06/2019,INDUSTRIA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,DIRECTA,CERRADA
SC-0585-2019,WEB,PIURA,TALARA,EL ALTO,21/06/2019,HIDROCARBUROS,0,0,1,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0584-2019,WEB,ANCASH,PALLASCA,PAMPAS,21/06/2019,MINERIA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0591-2019,WEB,UCAYALI,CORONEL PORTILLO,MANANTAY,24/06/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0590-2019,WEB,ICA,CHINCHA,CHINCHA ALTA,24/06/2019,GANADERIA,0,1,1,0,0,0,1,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0589-2019,WEB,LORETO,MAYNAS,PUNCHANA,24/06/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0588-2019,TRA. DOCUMENTARIO,JUNIN,HUANCAYO,EL TAMBO,24/06/2019,MINERIA,1,0,1,0,0,0,1,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0587-2019,WEB,CUSCO,ANTA,HUAROCONDO,24/06/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0595-2019,TRA. DOCUMENTARIO,LIMA,LIMA,MIRAFLORES,26/06/2019,HIDROCARBUROS,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0594-2019,TRA. DOCUMENTARIO,ANCASH,SANTA,NUEVO CHIMBOTE,26/06/2019,HIDROCARBUROS,0,0,1,0,0,0,0,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0593-2019,TRA. DOCUMENTARIO,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,26/06/2019,TRANSPORTE,0,1,1,0,0,0,0,1,0,1,0,0,0,0,INDIRECTA,EN SEGUIMIENTO
SC-0592-2019,TRA. DOCUMENTARIO,JUNIN,HUANCAYO,PARIAHUANCA,26/06/2019,MINERIA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
ODCU-0006-2019,PERSONAL,CUSCO,CUSCO,SAN SEBASTIAN,26/06/2019,INDUSTRIA,0,1,0,0,0,1,0,1,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0606-2019,TRA. DOCUMENTARIO,LORETO,ALTO AMAZONAS,YURIMAGUAS,27/06/2019,AGRICULTURA,0,1,1,0,0,0,0,0,1,1,0,0,0,0,MIXTA,CERRADA
SC-0605-2019,TRA. DOCUMENTARIO,LIMA,LIMA,LINCE,27/06/2019,INDUSTRIA,0,1,1,0,0,1,0,1,1,1,0,0,0,1,DIRECTA,CERRADA
ODLA-0002-2019,TRA. DOCUMENTARIO,LAMBAYEQUE,CHICLAYO,MONSEFU,27/06/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0604-2019,WEB,LIMA,LIMA,VILLA EL SALVADOR,27/06/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,1,0,0,0,0,0,MIXTA,CERRADA
SC-0603-2019,WEB,CUSCO,CANAS,QUEHUE,27/06/2019,Infraestructura,1,0,1,0,0,0,0,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0602-2019,WEB,LIMA,LIMA,COMAS,27/06/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0601-2019,TRA. DOCUMENTARIO,CAJAMARCA,HUALGAYOC,HUALGAYOC,27/06/2019,MINERIA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0600-2019,TRA. DOCUMENTARIO,CUSCO,CALCA,PISAC,27/06/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0599-2019,WEB,LIMA,LIMA,LURIN,27/06/2019,INDUSTRIA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DIRECTA,CERRADA
